run_key,schema,n_positions,target_vol,max_leverage,weights_mode,training_years,is_dynamic,status,CAGR,Sharpe,MaxDD,alpha,training_months,AnnualVol,Calmar,WinRate,turnover_penalty,max_weight,weight_blend,total_trades,total_trading_days,source_run_key,hold_months,normalizacion,weight_model,risk_aversion,target_turnover,max_turnover,lambda_min,lambda_max
HRPRolling_20_0.10_1.0_equal,HRPRolling,20,0.1,1.0,equal,4.0,True,Completed,0.106306,0.6596,-0.402532,,,0.161159,0.2641,63.64,,,,,2997.0,,,optimizacion,,,,,,
HRPRolling_20_0.10_1.0_hrp,HRPRolling,20,0.1,1.0,hrp,4.0,True,Completed,0.076632,0.4977,-0.410745,,,0.153985,0.1866,66.43,,,,,2997.0,,,optimizacion,,,,,,
HRPRolling_20_0.10_1.0_markowitz_lw,HRPRolling,20,0.1,1.0,markowitz_lw,4.0,True,Completed,0.086451,0.5913,-0.461203,,,0.146216,0.1874,65.73,,,,,2997.0,,,optimizacion,,,,,,
HRPRolling_20_0.15_4.0_equal,HRPRolling,20,0.15,4.0,equal,4.0,True,Completed,0.142472,0.5606,-0.605921,,,0.254124,0.2351,63.64,,,,,2997.0,,,optimizacion,,,,,,
HRPRolling_20_0.15_4.0_hrp,HRPRolling,20,0.15,4.0,hrp,4.0,True,Completed,0.105081,0.3347,-0.729905,,,0.314001,0.144,66.43,,,,,2997.0,,,optimizacion,,,,,,
HRPRolling_20_0.15_4.0_markowitz_lw,HRPRolling,20,0.15,4.0,markowitz_lw,4.0,True,Completed,0.123979,0.505,-0.675931,,,0.245524,0.1834,65.73,,,,,2997.0,,,optimizacion,,,,,,
HRPRolling_30_0.10_1.0_equal,HRPRolling,30,0.1,1.0,equal,4.0,True,Completed,0.090881,0.5933,-0.412057,,,0.153167,0.2206,63.64,,,,,2997.0,,,optimizacion,,,,,,
HRPRolling_30_0.10_1.0_hrp,HRPRolling,30,0.1,1.0,hrp,4.0,True,Completed,0.062312,0.4285,-0.351399,,,0.145427,0.1773,64.34,,,,,2997.0,,,optimizacion,,,,,,
HRPRolling_30_0.10_1.0_markowitz_lw,HRPRolling,30,0.1,1.0,markowitz_lw,4.0,True,Completed,0.091524,0.6415,-0.458154,,,0.142668,0.1998,66.43,,,,,2997.0,,,optimizacion,,,,,,
HRPRolling_30_0.15_4.0_equal,HRPRolling,30,0.15,4.0,equal,4.0,True,Completed,0.120529,0.4862,-0.628155,,,0.247905,0.1919,62.94,,,,,2997.0,,,optimizacion,,,,,,
HRPRolling_30_0.15_4.0_hrp,HRPRolling,30,0.15,4.0,hrp,4.0,True,Completed,0.058414,0.2063,-0.683978,,,0.283134,0.0854,62.24,,,,,2997.0,,,optimizacion,,,,,,
HRPRolling_30_0.15_4.0_markowitz_lw,HRPRolling,30,0.15,4.0,markowitz_lw,4.0,True,Completed,0.105715,0.4155,-0.72383,,,0.254407,0.146,66.43,,,,,2997.0,,,optimizacion,,,,,,
KalmanEM_base_20_0.10_1.0_equal,KalmanEM_base,20,0.1,1.0,equal,4.0,True,Completed,0.106306,0.6596,-0.402532,,,0.161159,0.2641,63.64,,,,,2997.0,,,optimizacion,,,,,,
KalmanEM_base_20_0.10_1.0_hrp,KalmanEM_base,20,0.1,1.0,hrp,4.0,True,Completed,0.076632,0.4977,-0.410745,,,0.153985,0.1866,66.43,,,,,2997.0,,,optimizacion,,,,,,
KalmanEM_base_20_0.10_1.0_markowitz_lw,KalmanEM_base,20,0.1,1.0,markowitz_lw,4.0,True,Completed,0.086451,0.5913,-0.461203,,,0.146216,0.1874,65.73,,,,,2997.0,,,optimizacion,,,,,,
KalmanEM_base_20_0.15_4.0_equal,KalmanEM_base,20,0.15,4.0,equal,4.0,True,Completed,0.142472,0.5606,-0.605921,,,0.254124,0.2351,63.64,,,,,2997.0,,,optimizacion,,,,,,
KalmanEM_base_20_0.15_4.0_hrp,KalmanEM_base,20,0.15,4.0,hrp,4.0,True,Completed,0.105081,0.3347,-0.729905,,,0.314001,0.144,66.43,,,,,2997.0,,,optimizacion,,,,,,
KalmanEM_base_20_0.15_4.0_markowitz_lw,KalmanEM_base,20,0.15,4.0,markowitz_lw,4.0,True,Completed,0.123977,0.5049,-0.675936,,,0.245525,0.1834,65.73,,,,,2997.0,,,optimizacion,,,,,,
KalmanEM_base_30_0.10_1.0_equal,KalmanEM_base,30,0.1,1.0,equal,4.0,True,Completed,0.090881,0.5933,-0.412057,,,0.153167,0.2206,63.64,,,,,2997.0,,,optimizacion,,,,,,
KalmanEM_base_30_0.10_1.0_hrp,KalmanEM_base,30,0.1,1.0,hrp,4.0,True,Completed,0.062312,0.4285,-0.351399,,,0.145427,0.1773,64.34,,,,,2997.0,,,optimizacion,,,,,,
KalmanEM_base_30_0.10_1.0_markowitz_lw,KalmanEM_base,30,0.1,1.0,markowitz_lw,4.0,True,Completed,0.091524,0.6415,-0.458154,,,0.142668,0.1998,66.43,,,,,2997.0,,,optimizacion,,,,,,
KalmanEM_base_30_0.15_4.0_equal,KalmanEM_base,30,0.15,4.0,equal,4.0,True,Completed,0.120529,0.4862,-0.628155,,,0.247905,0.1919,62.94,,,,,2997.0,,,optimizacion,,,,,,
KalmanEM_base_30_0.15_4.0_hrp,KalmanEM_base,30,0.15,4.0,hrp,4.0,True,Completed,0.058414,0.2063,-0.683978,,,0.283134,0.0854,62.24,,,,,2997.0,,,optimizacion,,,,,,
KalmanEM_base_30_0.15_4.0_markowitz_lw,KalmanEM_base,30,0.15,4.0,markowitz_lw,4.0,True,Completed,0.105715,0.4155,-0.72383,,,0.254407,0.146,66.43,,,,,2997.0,,,optimizacion,,,,,,
KalmanEM_SB_20_0.10_1.0_equal,KalmanEM_SB,20,0.1,1.0,equal,4.0,True,Completed,0.106306,0.6596,-0.402532,,,0.161159,0.2641,63.64,,,,,2997.0,,,optimizacion,,,,,,
KalmanEM_SB_20_0.10_1.0_hrp,KalmanEM_SB,20,0.1,1.0,hrp,4.0,True,Completed,0.076632,0.4977,-0.410745,,,0.153985,0.1866,66.43,,,,,2997.0,,,optimizacion,,,,,,
KalmanEM_SB_20_0.10_1.0_markowitz_lw,KalmanEM_SB,20,0.1,1.0,markowitz_lw,4.0,True,Completed,0.086446,0.5912,-0.461224,,,0.146215,0.1874,65.73,,,,,2997.0,,,optimizacion,,,,,,
KalmanEM_SB_20_0.15_4.0_equal,KalmanEM_SB,20,0.15,4.0,equal,4.0,True,Completed,0.142472,0.5606,-0.605921,,,0.254124,0.2351,63.64,,,,,2997.0,,,optimizacion,,,,,,
KalmanEM_SB_20_0.15_4.0_hrp,KalmanEM_SB,20,0.15,4.0,hrp,4.0,True,Completed,0.105081,0.3347,-0.729905,,,0.314001,0.144,66.43,,,,,2997.0,,,optimizacion,,,,,,
KalmanEM_SB_20_0.15_4.0_markowitz_lw,KalmanEM_SB,20,0.15,4.0,markowitz_lw,4.0,True,Completed,0.123975,0.5049,-0.675925,,,0.245521,0.1834,65.73,,,,,2997.0,,,optimizacion,,,,,,
KalmanEM_SB_30_0.10_1.0_equal,KalmanEM_SB,30,0.1,1.0,equal,4.0,True,Completed,0.090881,0.5933,-0.412057,,,0.153167,0.2206,63.64,,,,,2997.0,,,optimizacion,,,,,,
KalmanEM_SB_30_0.10_1.0_hrp,KalmanEM_SB,30,0.1,1.0,hrp,4.0,True,Completed,0.062312,0.4285,-0.351399,,,0.145427,0.1773,64.34,,,,,2997.0,,,optimizacion,,,,,,
KalmanEM_SB_30_0.10_1.0_markowitz_lw,KalmanEM_SB,30,0.1,1.0,markowitz_lw,4.0,True,Completed,0.09157,0.6418,-0.458074,,,0.142667,0.1999,66.43,,,,,2997.0,,,optimizacion,,,,,,
KalmanEM_SB_30_0.15_4.0_equal,KalmanEM_SB,30,0.15,4.0,equal,4.0,True,Completed,0.120529,0.4862,-0.628155,,,0.247905,0.1919,62.94,,,,,2997.0,,,optimizacion,,,,,,
KalmanEM_SB_30_0.15_4.0_hrp,KalmanEM_SB,30,0.15,4.0,hrp,4.0,True,Completed,0.058414,0.2063,-0.683978,,,0.283134,0.0854,62.24,,,,,2997.0,,,optimizacion,,,,,,
KalmanEM_SB_30_0.15_4.0_markowitz_lw,KalmanEM_SB,30,0.15,4.0,markowitz_lw,4.0,True,Completed,0.105755,0.4157,-0.723858,,,0.254421,0.1461,66.43,,,,,2997.0,,,optimizacion,,,,,,
SB_Fijo_20_0.10_1.0_equal,SB_Fijo,20,0.1,1.0,equal,4.0,False,Completed,0.059127,0.445,-0.382995,,,,,,,,,,,,,optimizacion,,,,,,
SB_Fijo_20_0.10_1.0_hrp,SB_Fijo,20,0.1,1.0,hrp,4.0,False,Completed,0.04376,0.3116,-0.458044,,,,,,,,,,,,,optimizacion,,,,,,
SB_Fijo_20_0.10_1.0_markowitz_lw,SB_Fijo,20,0.1,1.0,markowitz_lw,4.0,False,Completed,0.067504,0.4882,-0.398476,,,,,,,,,,,,,optimizacion,,,,,,
SB_Fijo_20_0.15_4.0_equal,SB_Fijo,20,0.15,4.0,equal,4.0,False,Completed,0.074107,0.3438,-0.583464,,,,,,,,,,,,,optimizacion,,,,,,
SB_Fijo_20_0.15_4.0_hrp,SB_Fijo,20,0.15,4.0,hrp,4.0,False,Completed,0.044778,0.1843,-0.681385,,,,,,,,,,,,,optimizacion,,,,,,
SB_Fijo_20_0.15_4.0_markowitz_lw,SB_Fijo,20,0.15,4.0,markowitz_lw,4.0,False,Completed,0.085099,0.3849,-0.59328,,,,,,,,,,,,,optimizacion,,,,,,
SB_Fijo_30_0.10_1.0_equal,SB_Fijo,30,0.1,1.0,equal,4.0,False,Completed,0.059515,0.4432,-0.397526,,,,,,,,,,,,,optimizacion,,,,,,
SB_Fijo_30_0.10_1.0_hrp,SB_Fijo,30,0.1,1.0,hrp,4.0,False,Completed,0.069202,0.5401,-0.364728,,,,,,,,,,,,,optimizacion,,,,,,
SB_Fijo_30_0.10_1.0_markowitz_lw,SB_Fijo,30,0.1,1.0,markowitz_lw,4.0,False,Completed,0.065447,0.4633,-0.410204,,,,,,,,,,,,,optimizacion,,,,,,
SB_Fijo_30_0.15_4.0_equal,SB_Fijo,30,0.15,4.0,equal,4.0,False,Completed,0.080045,0.3644,-0.587421,,,,,,,,,,,,,optimizacion,,,,,,
SB_Fijo_30_0.15_4.0_hrp,SB_Fijo,30,0.15,4.0,hrp,4.0,False,Completed,0.079705,0.3432,-0.613341,,,,,,,,,,,,,optimizacion,,,,,,
SB_Fijo_30_0.15_4.0_markowitz_lw,SB_Fijo,30,0.15,4.0,markowitz_lw,4.0,False,Completed,0.08519,0.3673,-0.613894,,,,,,,,,,,,,optimizacion,,,,,,
EM_Fijo_20_0.10_1.0_equal,EM_Fijo,20,0.1,1.0,equal,4.0,False,Completed,0.073906,0.623,-0.319981,,,0.118633,0.231,58.74,,,,,2997.0,,,optimizacion,,,,,,
EM_Fijo_20_0.10_1.0_hrp,EM_Fijo,20,0.1,1.0,hrp,4.0,False,Completed,0.056211,0.4172,-0.41502,,,0.134723,0.1354,61.54,,,,,2997.0,,,optimizacion,,,,,,
EM_Fijo_20_0.10_1.0_markowitz_lw,EM_Fijo,20,0.1,1.0,markowitz_lw,4.0,False,Completed,0.07373,0.5974,-0.363481,,,0.123423,0.2028,60.84,,,,,2997.0,,,optimizacion,,,,,,
EM_Fijo_20_0.15_4.0_equal,EM_Fijo,20,0.15,4.0,equal,4.0,False,Completed,0.10709,0.592,-0.456574,,,0.180893,0.2346,58.74,,,,,2997.0,,,optimizacion,,,,,,
EM_Fijo_20_0.15_4.0_hrp,EM_Fijo,20,0.15,4.0,hrp,4.0,False,Completed,0.076217,0.3546,-0.58956,,,0.214953,0.1293,61.54,,,,,2997.0,,,optimizacion,,,,,,
EM_Fijo_20_0.15_4.0_markowitz_lw,EM_Fijo,20,0.15,4.0,markowitz_lw,4.0,False,Completed,0.10561,0.5565,-0.519696,,,0.189775,0.2032,60.84,,,,,2997.0,,,optimizacion,,,,,,
EM_Fijo_30_0.10_1.0_equal,EM_Fijo,30,0.1,1.0,equal,4.0,False,Completed,0.059537,0.4417,-0.393207,,,0.134796,0.1514,59.44,,,,,2997.0,,,optimizacion,,,,,,
EM_Fijo_30_0.10_1.0_hrp,EM_Fijo,30,0.1,1.0,hrp,4.0,False,Completed,0.05732,0.4219,-0.398806,,,0.135877,0.1437,62.24,,,,,2997.0,,,optimizacion,,,,,,
EM_Fijo_30_0.10_1.0_markowitz_lw,EM_Fijo,30,0.1,1.0,markowitz_lw,4.0,False,Completed,0.079654,0.6352,-0.345234,,,0.125407,0.2307,59.44,,,,,2997.0,,,optimizacion,,,,,,
EM_Fijo_30_0.15_4.0_equal,EM_Fijo,30,0.15,4.0,equal,4.0,False,Completed,0.083253,0.3932,-0.557889,,,0.211723,0.1492,59.44,,,,,2997.0,,,optimizacion,,,,,,
EM_Fijo_30_0.15_4.0_hrp,EM_Fijo,30,0.15,4.0,hrp,4.0,False,Completed,0.074378,0.2784,-0.675212,,,0.267208,0.1102,62.24,,,,,2997.0,,,optimizacion,,,,,,
EM_Fijo_30_0.15_4.0_markowitz_lw,EM_Fijo,30,0.15,4.0,markowitz_lw,4.0,False,Completed,0.11403,0.5912,-0.495367,,,0.192865,0.2302,59.44,,,,,2997.0,,,optimizacion,,,,,,
HRP_Fijo_20_0.10_1.0_equal,HRP_Fijo,20,0.1,1.0,equal,4.0,False,Completed,0.084641,0.6364,-0.392833,,,0.13301,0.2155,65.03,,,,,2997.0,,,optimizacion,,,,,,
HRP_Fijo_20_0.10_1.0_hrp,HRP_Fijo,20,0.1,1.0,hrp,4.0,False,Completed,0.087868,0.6743,-0.405105,,,0.130306,0.2169,61.54,,,,,2997.0,,,optimizacion,,,,,,
HRP_Fijo_20_0.10_1.0_markowitz_lw,HRP_Fijo,20,0.1,1.0,markowitz_lw,4.0,False,Completed,0.089452,0.6698,-0.401673,,,0.133548,0.2227,62.94,,,,,2997.0,,,optimizacion,,,,,,
HRP_Fijo_20_0.15_4.0_equal,HRP_Fijo,20,0.15,4.0,equal,4.0,False,Completed,0.109961,0.5013,-0.575992,,,0.219356,0.1909,63.64,,,,,2997.0,,,optimizacion,,,,,,
HRP_Fijo_20_0.15_4.0_hrp,HRP_Fijo,20,0.15,4.0,hrp,4.0,False,Completed,0.113985,0.4265,-0.696865,,,0.267268,0.1636,60.84,,,,,2997.0,,,optimizacion,,,,,,
HRP_Fijo_20_0.15_4.0_markowitz_lw,HRP_Fijo,20,0.15,4.0,markowitz_lw,4.0,False,Completed,0.126205,0.4517,-0.717221,,,0.279376,0.176,59.44,,,,,2997.0,,,optimizacion,,,,,,
HRP_Fijo_30_0.10_1.0_equal,HRP_Fijo,30,0.1,1.0,equal,4.0,False,Completed,0.086135,0.6431,-0.414135,,,0.133938,0.208,63.64,,,,,2997.0,,,optimizacion,,,,,,
HRP_Fijo_30_0.10_1.0_hrp,HRP_Fijo,30,0.1,1.0,hrp,4.0,False,Completed,0.085839,0.6739,-0.398083,,,0.127379,0.2156,63.64,,,,,2997.0,,,optimizacion,,,,,,
HRP_Fijo_30_0.10_1.0_markowitz_lw,HRP_Fijo,30,0.1,1.0,markowitz_lw,4.0,False,Completed,0.08248,0.6502,-0.399949,,,0.126857,0.2062,60.84,,,,,2997.0,,,optimizacion,,,,,,
HRP_Fijo_30_0.15_4.0_equal,HRP_Fijo,30,0.15,4.0,equal,4.0,False,Completed,0.115926,0.4299,-0.686656,,,0.269659,0.1688,63.64,,,,,2997.0,,,optimizacion,,,,,,
HRP_Fijo_30_0.15_4.0_hrp,HRP_Fijo,30,0.15,4.0,hrp,4.0,False,Completed,0.121476,0.4448,-0.712918,,,0.273079,0.1704,62.24,,,,,2997.0,,,optimizacion,,,,,,
HRP_Fijo_30_0.15_4.0_markowitz_lw,HRP_Fijo,30,0.15,4.0,markowitz_lw,4.0,False,Completed,0.124182,0.4419,-0.733092,,,0.281012,0.1694,60.84,,,,,2997.0,,,optimizacion,,,,,,
HRPRolling_20_0.10_1.0_equal_2y,HRPRolling,20,0.1,1.0,equal,2.0,True,Completed,0.082893,0.5974,-0.38823,,,,,,,,,,,,,optimizacion,,,,,,
HRPRolling_20_0.10_1.0_hrp_2y,HRPRolling,20,0.1,1.0,hrp,2.0,True,Completed,0.054974,0.3729,-0.381858,,,,,,,,,,,,,optimizacion,,,,,,
HRPRolling_20_0.10_1.0_markowitz_lw_2y,HRPRolling,20,0.1,1.0,markowitz_lw,2.0,True,Completed,0.088192,0.6593,-0.394612,,,,,,,,,,,,,optimizacion,,,,,,
HRPRolling_20_0.15_4.0_equal_2y,HRPRolling,20,0.15,4.0,equal,2.0,True,Completed,0.127663,0.4572,-0.682799,,,,,,,,,,,,,optimizacion,,,,,,
HRPRolling_20_0.15_4.0_hrp_2y,HRPRolling,20,0.15,4.0,hrp,2.0,True,Completed,0.074875,0.2419,-0.741686,,,,,,,,,,,,,optimizacion,,,,,,
HRPRolling_20_0.15_4.0_markowitz_lw_2y,HRPRolling,20,0.15,4.0,markowitz_lw,2.0,True,Completed,0.112315,0.4443,-0.689608,,,,,,,,,,,,,optimizacion,,,,,,
HRPRolling_30_0.10_1.0_equal_2y,HRPRolling,30,0.1,1.0,equal,2.0,True,Completed,0.098227,0.6626,-0.423196,,,,,,,,,,,,,optimizacion,,,,,,
HRPRolling_30_0.10_1.0_hrp_2y,HRPRolling,30,0.1,1.0,hrp,2.0,True,Completed,0.063487,0.4429,-0.354301,,,,,,,,,,,,,optimizacion,,,,,,
HRPRolling_30_0.10_1.0_markowitz_lw_2y,HRPRolling,30,0.1,1.0,markowitz_lw,2.0,True,Completed,0.093172,0.7058,-0.385465,,,,,,,,,,,,,optimizacion,,,,,,
HRPRolling_30_0.15_4.0_equal_2y,HRPRolling,30,0.15,4.0,equal,2.0,True,Completed,0.13011,0.5363,-0.651538,,,,,,,,,,,,,optimizacion,,,,,,
HRPRolling_30_0.15_4.0_hrp_2y,HRPRolling,30,0.15,4.0,hrp,2.0,True,Completed,0.07692,0.2636,-0.708115,,,,,,,,,,,,,optimizacion,,,,,,
HRPRolling_30_0.15_4.0_markowitz_lw_2y,HRPRolling,30,0.15,4.0,markowitz_lw,2.0,True,Completed,0.117031,0.4702,-0.68759,,,,,,,,,,,,,optimizacion,,,,,,
KalmanEM_base_20_0.10_1.0_equal_2y,KalmanEM_base,20,0.1,1.0,equal,2.0,True,Completed,0.082893,0.5974,-0.38823,,,,,,,,,,,,,optimizacion,,,,,,
KalmanEM_base_20_0.10_1.0_hrp_2y,KalmanEM_base,20,0.1,1.0,hrp,2.0,True,Completed,0.054974,0.3729,-0.381858,,,,,,,,,,,,,optimizacion,,,,,,
KalmanEM_base_20_0.10_1.0_markowitz_lw_2y,KalmanEM_base,20,0.1,1.0,markowitz_lw,2.0,True,Completed,0.088192,0.6593,-0.394612,,,,,,,,,,,,,optimizacion,,,,,,
KalmanEM_base_20_0.15_4.0_equal_2y,KalmanEM_base,20,0.15,4.0,equal,2.0,True,Completed,0.127663,0.4572,-0.682799,,,,,,,,,,,,,optimizacion,,,,,,
KalmanEM_base_20_0.15_4.0_hrp_2y,KalmanEM_base,20,0.15,4.0,hrp,2.0,True,Completed,0.074875,0.2419,-0.741686,,,,,,,,,,,,,optimizacion,,,,,,
KalmanEM_base_20_0.15_4.0_markowitz_lw_2y,KalmanEM_base,20,0.15,4.0,markowitz_lw,2.0,True,Completed,0.112315,0.4443,-0.689608,,,,,,,,,,,,,optimizacion,,,,,,
KalmanEM_base_30_0.10_1.0_equal_2y,KalmanEM_base,30,0.1,1.0,equal,2.0,True,Completed,0.098227,0.6626,-0.423196,,,,,,,,,,,,,optimizacion,,,,,,
KalmanEM_base_30_0.10_1.0_hrp_2y,KalmanEM_base,30,0.1,1.0,hrp,2.0,True,Completed,0.063487,0.4429,-0.354301,,,,,,,,,,,,,optimizacion,,,,,,
KalmanEM_base_30_0.10_1.0_markowitz_lw_2y,KalmanEM_base,30,0.1,1.0,markowitz_lw,2.0,True,Completed,0.093172,0.7058,-0.385465,,,,,,,,,,,,,optimizacion,,,,,,
KalmanEM_base_30_0.15_4.0_equal_2y,KalmanEM_base,30,0.15,4.0,equal,2.0,True,Completed,0.13011,0.5363,-0.651538,,,,,,,,,,,,,optimizacion,,,,,,
KalmanEM_base_30_0.15_4.0_hrp_2y,KalmanEM_base,30,0.15,4.0,hrp,2.0,True,Completed,0.07692,0.2636,-0.708115,,,,,,,,,,,,,optimizacion,,,,,,
KalmanEM_base_30_0.15_4.0_markowitz_lw_2y,KalmanEM_base,30,0.15,4.0,markowitz_lw,2.0,True,Completed,0.117031,0.4702,-0.68759,,,,,,,,,,,,,optimizacion,,,,,,
KalmanEM_SB_20_0.10_1.0_equal_2y,KalmanEM_SB,20,0.1,1.0,equal,2.0,True,Completed,0.082893,0.5974,-0.38823,,,,,,,,,,,,,optimizacion,,,,,,
KalmanEM_SB_20_0.10_1.0_hrp_2y,KalmanEM_SB,20,0.1,1.0,hrp,2.0,True,Completed,0.054974,0.3729,-0.381858,,,,,,,,,,,,,optimizacion,,,,,,
KalmanEM_SB_20_0.10_1.0_markowitz_lw_2y,KalmanEM_SB,20,0.1,1.0,markowitz_lw,2.0,True,Completed,0.088192,0.6593,-0.394612,,,,,,,,,,,,,optimizacion,,,,,,
KalmanEM_SB_20_0.15_4.0_equal_2y,KalmanEM_SB,20,0.15,4.0,equal,2.0,True,Completed,0.127663,0.4572,-0.682799,,,,,,,,,,,,,optimizacion,,,,,,
KalmanEM_SB_20_0.15_4.0_hrp_2y,KalmanEM_SB,20,0.15,4.0,hrp,2.0,True,Completed,0.074875,0.2419,-0.741686,,,,,,,,,,,,,optimizacion,,,,,,
KalmanEM_SB_20_0.15_4.0_markowitz_lw_2y,KalmanEM_SB,20,0.15,4.0,markowitz_lw,2.0,True,Completed,0.112315,0.4443,-0.689609,,,,,,,,,,,,,optimizacion,,,,,,
KalmanEM_SB_30_0.10_1.0_equal_2y,KalmanEM_SB,30,0.1,1.0,equal,2.0,True,Completed,0.098227,0.6626,-0.423196,,,,,,,,,,,,,optimizacion,,,,,,
KalmanEM_SB_30_0.10_1.0_hrp_2y,KalmanEM_SB,30,0.1,1.0,hrp,2.0,True,Completed,0.063487,0.4429,-0.354301,,,,,,,,,,,,,optimizacion,,,,,,
KalmanEM_SB_30_0.10_1.0_markowitz_lw_2y,KalmanEM_SB,30,0.1,1.0,markowitz_lw,2.0,True,Completed,0.093172,0.7058,-0.385465,,,,,,,,,,,,,optimizacion,,,,,,
KalmanEM_SB_30_0.15_4.0_equal_2y,KalmanEM_SB,30,0.15,4.0,equal,2.0,True,Completed,0.13011,0.5363,-0.651538,,,,,,,,,,,,,optimizacion,,,,,,
KalmanEM_SB_30_0.15_4.0_hrp_2y,KalmanEM_SB,30,0.15,4.0,hrp,2.0,True,Completed,0.07692,0.2636,-0.708115,,,,,,,,,,,,,optimizacion,,,,,,
KalmanEM_SB_30_0.15_4.0_markowitz_lw_2y,KalmanEM_SB,30,0.15,4.0,markowitz_lw,2.0,True,Completed,0.117031,0.4702,-0.68759,,,,,,,,,,,,,optimizacion,,,,,,
SB_Fijo_20_0.10_1.0_equal_2y,SB_Fijo,20,0.1,1.0,equal,2.0,False,Completed,0.059127,0.445,-0.382995,,,,,,,,,,,,,optimizacion,,,,,,
SB_Fijo_20_0.10_1.0_hrp_2y,SB_Fijo,20,0.1,1.0,hrp,2.0,False,Completed,0.04376,0.3116,-0.458044,,,,,,,,,,,,,optimizacion,,,,,,
SB_Fijo_20_0.10_1.0_markowitz_lw_2y,SB_Fijo,20,0.1,1.0,markowitz_lw,2.0,False,Completed,0.067504,0.4882,-0.398476,,,,,,,,,,,,,optimizacion,,,,,,
SB_Fijo_20_0.15_4.0_equal_2y,SB_Fijo,20,0.15,4.0,equal,2.0,False,Completed,0.074107,0.3438,-0.583464,,,,,,,,,,,,,optimizacion,,,,,,
SB_Fijo_20_0.15_4.0_hrp_2y,SB_Fijo,20,0.15,4.0,hrp,2.0,False,Completed,0.044778,0.1843,-0.681385,,,,,,,,,,,,,optimizacion,,,,,,
SB_Fijo_20_0.15_4.0_markowitz_lw_2y,SB_Fijo,20,0.15,4.0,markowitz_lw,2.0,False,Completed,0.085099,0.3849,-0.59328,,,,,,,,,,,,,optimizacion,,,,,,
SB_Fijo_30_0.10_1.0_equal_2y,SB_Fijo,30,0.1,1.0,equal,2.0,False,Completed,0.059515,0.4432,-0.397526,,,,,,,,,,,,,optimizacion,,,,,,
SB_Fijo_30_0.10_1.0_hrp_2y,SB_Fijo,30,0.1,1.0,hrp,2.0,False,Completed,0.069202,0.5401,-0.364728,,,,,,,,,,,,,optimizacion,,,,,,
SB_Fijo_30_0.10_1.0_markowitz_lw_2y,SB_Fijo,30,0.1,1.0,markowitz_lw,2.0,False,Completed,0.065447,0.4633,-0.410204,,,,,,,,,,,,,optimizacion,,,,,,
SB_Fijo_30_0.15_4.0_equal_2y,SB_Fijo,30,0.15,4.0,equal,2.0,False,Completed,0.080045,0.3644,-0.587421,,,,,,,,,,,,,optimizacion,,,,,,
SB_Fijo_30_0.15_4.0_hrp_2y,SB_Fijo,30,0.15,4.0,hrp,2.0,False,Completed,0.079705,0.3432,-0.613341,,,,,,,,,,,,,optimizacion,,,,,,
SB_Fijo_30_0.15_4.0_markowitz_lw_2y,SB_Fijo,30,0.15,4.0,markowitz_lw,2.0,False,Completed,0.08519,0.3673,-0.613894,,,,,,,,,,,,,optimizacion,,,,,,
EM_Fijo_20_0.10_1.0_equal_2y,EM_Fijo,20,0.1,1.0,equal,2.0,False,Completed,0.084807,0.6748,-0.38121,,,0.125675,0.2225,62.24,,,,,2997.0,,,optimizacion,,,,,,
EM_Fijo_20_0.10_1.0_hrp_2y,EM_Fijo,20,0.1,1.0,hrp,2.0,False,Completed,0.073006,0.5416,-0.415983,,,0.134803,0.1755,65.03,,,,,2997.0,,,optimizacion,,,,,,
EM_Fijo_20_0.10_1.0_markowitz_lw_2y,EM_Fijo,20,0.1,1.0,markowitz_lw,2.0,False,Completed,0.114638,0.9048,-0.360596,,,0.126698,0.3179,65.03,,,,,2997.0,,,optimizacion,,,,,,
EM_Fijo_20_0.15_4.0_equal_2y,EM_Fijo,20,0.15,4.0,equal,2.0,False,Completed,0.121187,0.6212,-0.540129,,,0.195082,0.2244,62.24,,,,,2997.0,,,optimizacion,,,,,,
EM_Fijo_20_0.15_4.0_hrp_2y,EM_Fijo,20,0.15,4.0,hrp,2.0,False,Completed,0.091209,0.4026,-0.624052,,,0.22657,0.1462,65.03,,,,,2997.0,,,optimizacion,,,,,,
EM_Fijo_20_0.15_4.0_markowitz_lw_2y,EM_Fijo,20,0.15,4.0,markowitz_lw,2.0,False,Completed,0.168091,0.8588,-0.516166,,,0.195722,0.3257,65.03,,,,,2997.0,,,optimizacion,,,,,,
EM_Fijo_30_0.10_1.0_equal_2y,EM_Fijo,30,0.1,1.0,equal,2.0,False,Completed,0.055753,0.4188,-0.415425,,,0.133117,0.1342,59.44,,,,,2997.0,,,optimizacion,,,,,,
EM_Fijo_30_0.10_1.0_hrp_2y,EM_Fijo,30,0.1,1.0,hrp,2.0,False,Completed,0.057291,0.4411,-0.3959,,,0.129878,0.1447,65.03,,,,,2997.0,,,optimizacion,,,,,,
EM_Fijo_30_0.10_1.0_markowitz_lw_2y,EM_Fijo,30,0.1,1.0,markowitz_lw,2.0,False,Completed,0.105782,0.7982,-0.39867,,,0.13253,0.2653,64.34,,,,,2997.0,,,optimizacion,,,,,,
EM_Fijo_30_0.15_4.0_equal_2y,EM_Fijo,30,0.15,4.0,equal,2.0,False,Completed,0.070723,0.3257,-0.617562,,,0.217147,0.1145,59.44,,,,,2997.0,,,optimizacion,,,,,,
